년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2024-10-01,2,9,S58216,B470887500,D24W9W0496,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,15.5,15.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804095,150,D24W09W0515,N,2024-10-01,3,9W91,산세,1,737,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-10-01,,2024-07-02,2024-07-03,2024-07-05,,2,2,4,10,A,A,8301,2024-09-12,8100,2024-09-15,15.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-15,B,2024-10-02,,,C
2024-10-01,2,9,S58216,B470887500,D24W9W0496,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,15.5,15.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804095,150,D24W09W0515,N,2024-10-01,3,9W91,산세,1,737,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-10-01,,2024-07-02,2024-07-03,2024-07-05,,2,2,4,10,A,A,8301,2024-09-12,8100,2024-09-15,15.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-15,B,2024-10-02,,,C
2024-10-01,2,9,S58216,B470897200,D24W9W1211,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,27,27,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,240,D24W09W0575,N,2024-10-01,3,9W91,산세,1,"1,360",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2024-10-01,C,2024-07-02,2024-07-03,2024-07-05,,2,2,2,4,A,A,8301,2024-09-27,8100,2024-09-28,27,0,,,0,0,,,0,0,,,0,0,8100,2024-09-28,C,2024-10-02,,,C
2024-10-01,2,9,S58216,B470897500,D24W9W1214,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,31,31,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240900758,120,D24W09W0700,N,2024-10-01,3,9W91,산세,1,"1,480",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2024-10-01,C,2024-07-02,2024-07-03,2024-07-05,,2,2,1,7,A,A,8301,2024-09-27,8100,2024-09-29,31,0,,,0,0,,,0,0,,,0,0,8100,2024-09-29,C,2024-10-02,,,C
2024-10-01,2,9,S58216,B470897600,D24W9W1216,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,33,33,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,250,D24W09W0576,N,2024-10-01,3,9W91,산세,1,689,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-10-01,,2024-07-02,2024-07-03,2024-07-05,,2,2,2,6,A,A,8301,2024-09-27,8100,2024-09-29,33,0,,,0,0,,,0,0,,,0,0,8100,2024-09-29,B,2024-10-02,,,C
2024-10-01,2,9,S58216,B470897600,D24W9W1216,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,33,33,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,250,D24W09W0576,N,2024-10-01,3,9W91,산세,1,689,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-10-01,,2024-07-02,2024-07-03,2024-07-05,,2,2,2,6,A,A,8301,2024-09-27,8100,2024-09-29,33,0,,,0,0,,,0,0,,,0,0,8100,2024-09-29,B,2024-10-02,,,C
2024-10-01,2,9,S58216,B470897700,D24W9W1217,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,33,33,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240900758,130,D24W09W0701,N,2024-10-01,3,9W91,산세,1,"1,259",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-10-01,,2024-07-02,2024-07-03,2024-07-05,,2,2,1,8,A,A,8301,2024-09-27,8100,2024-09-29,33,0,,,0,0,,,0,0,,,0,0,8100,2024-09-29,B,2024-10-02,,,C
2024-10-01,2,9,S58821,B480719401,D24W9W0492,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,560,D24W09W0607,N,2024-10-01,3,9W91,산세,1,"1,387",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2024-10-01,B,2024-08-31,2024-08-31,2024-08-31,C,2,1,3,7,A,A,8301,2024-09-11,8100,2024-09-14,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-14,B,2024-10-02,,,W
2024-10-01,2,9,S58558,B480765700,D24W9W1219,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,34,34,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,260,D24W09W0577,N,2024-10-01,3,9W91,산세,1,"1,457",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-10-01,,2024-08-06,2024-08-06,2024-08-07,C,4,3,4,1,A,A,8301,2024-09-28,8100,2024-09-29,34,0,,,0,0,,,0,0,,,0,0,8100,2024-09-29,B,2024-10-02,,,C
2024-07-27,2,9,S57877,B460019609,D24W7W1503,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,21,21,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705354,210,D24W07W1507,N,2024-07-27,3,9W91,산세,1,"1,205",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,,4,4,,,A,A,8301,2024-06-27,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,C,2024-09-03,,,C
2024-07-12,2,9,S57532,B450095600,D24W7W0435,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,6,6,,101867,"EUN SUNG WIRE LTD.,CO",D990705327,40,D24W07W1155,N,2024-07-12,3,9W91,산세,1,488,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-04-30,2024-04-30,2024-05-02,,2,2,,,A,A,8301,2024-05-07,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S57532,B450095600,D24W7W0435,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,6,6,,101867,"EUN SUNG WIRE LTD.,CO",D990705327,40,D24W07W1155,N,2024-07-12,3,9W91,산세,1,487,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-04-30,2024-04-30,2024-05-02,,2,2,,,A,A,8301,2024-05-07,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-27,2,9,S57877,B460067905,D24W6W1528,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,21,21,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,140,D24W06W1520,N,2024-07-27,3,9W91,산세,1,"1,363",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,,4,4,,,A,A,8301,2024-06-07,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,C,2024-09-03,,,C
2024-07-12,2,9,S57532,B450632001,D24W6W0566,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,80,D24W06W1505,N,2024-07-12,3,9W91,산세,1,739,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-04-30,2024-04-30,2024-05-02,C,2,2,4,9,A,A,8301,2024-07-07,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S57532,B450632001,D24W6W0566,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,80,D24W06W1505,N,2024-07-12,3,9W91,산세,1,739,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-04-30,2024-04-30,2024-05-02,C,2,2,4,9,A,A,8301,2024-07-07,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S57877,B460023002,D24W6W1432,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,101111,KOS LIMITED,E990705085,20,D24W06W1386,N,2024-07-12,3,9W91,산세,1,661,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-06-01,2024-06-01,2024-06-04,,4,4,,,A,A,8301,2024-06-27,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S57877,B460023002,D24W6W1432,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,101111,KOS LIMITED,E990705085,20,D24W06W1386,N,2024-07-12,3,9W91,산세,1,660,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-06-01,2024-06-01,2024-06-04,,4,4,,,A,A,8301,2024-06-27,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S57875,B460069401,D24W7W0455,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705354,130,D24W07W1500,N,2024-07-12,3,9W91,산세,1,448,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-06-01,2024-06-01,2024-06-04,,4,2,,,A,A,8301,2024-06-27,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S57875,B460069401,D24W7W0455,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705354,130,D24W07W1500,N,2024-07-12,3,9W91,산세,1,447,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-06-01,2024-06-01,2024-06-04,,4,2,,,A,A,8301,2024-06-27,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S57875,B460103101,D24W7W0453,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705354,130,D24W07W1500,N,2024-07-12,3,9W91,산세,1,687,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-06-01,2024-06-01,2024-06-04,,4,2,,,A,A,8301,2024-07-11,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S57875,B460103101,D24W7W0453,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705354,130,D24W07W1500,N,2024-07-12,3,9W91,산세,1,687,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-06-01,2024-06-01,2024-06-04,,4,2,,,A,A,8301,2024-07-11,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S57874,B460555800,D24W6W1475,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705078,100,D24W06W1243,N,2024-07-12,3,9W91,산세,1,716,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,6,A,A,8301,2024-07-10,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S57874,B460555800,D24W6W1475,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,6,6,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705078,100,D24W06W1243,N,2024-07-12,3,9W91,산세,1,716,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,6,A,A,8301,2024-07-10,8100,2024-07-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-07-12,B,2024-09-03,,,W
2024-07-12,2,9,S58215,B470075902,D24W6W1439,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,101324,"D S R CO.,LTD.",D990705068,20,D24W06W1250,N,2024-07-12,3,9W91,산세,1,715,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,3,10,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470075902,D24W6W1439,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,101324,"D S R CO.,LTD.",D990705068,20,D24W06W1250,N,2024-07-12,3,9W91,산세,1,714,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,3,10,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470079103,D24W6W1442,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,5.5,5.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,70,D24W06W1533,N,2024-07-12,3,9W91,산세,1,100,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,F,2,1,3,1,D,D,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,A,2024-09-03,,,W
2024-07-12,2,9,S58215,B470079103,D24W6W1442,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,5.5,5.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,70,D24W06W1533,N,2024-07-12,3,9W91,산세,1,100,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,F,2,1,3,1,D,D,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,A,2024-09-03,,,W
2024-07-27,2,9,S57875,B460104601,D24W6W0766,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,713,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,,4,2,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57875,B460104601,D24W6W0766,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,712,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,,4,2,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104800,D24W6W0767,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,719,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104800,D24W6W0767,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,719,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104801,D24W6W0767,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,716,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104801,D24W6W0767,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,715,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104802,D24W6W0767,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,702,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104802,D24W6W0767,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,702,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104804,D24W6W0767,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,720,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104804,D24W6W0767,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,720,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470082102,D24W7W0267,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,5.5,5.5,,101867,"EUN SUNG WIRE LTD.,CO",D990705327,30,D24W07W1147,N,2024-07-12,3,9W91,산세,1,722,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,1,9,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470082102,D24W7W0267,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,5.5,5.5,,101867,"EUN SUNG WIRE LTD.,CO",D990705327,30,D24W07W1147,N,2024-07-12,3,9W91,산세,1,721,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,1,9,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470082103,D24W7W0267,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,5.5,5.5,,101867,"EUN SUNG WIRE LTD.,CO",D990705327,30,D24W07W1147,N,2024-07-12,3,9W91,산세,1,714,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,4,9,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470082103,D24W7W0267,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,5.5,5.5,,101867,"EUN SUNG WIRE LTD.,CO",D990705327,30,D24W07W1147,N,2024-07-12,3,9W91,산세,1,714,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,4,9,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470084801,D24W7W0275,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,101324,"D S R CO.,LTD.",D240700098,20,D24W07W7002,N,2024-07-12,3,9W91,산세,1,714,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,1,12,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470084801,D24W7W0275,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,101324,"D S R CO.,LTD.",D240700098,20,D24W07W7002,N,2024-07-12,3,9W91,산세,1,714,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,1,12,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470084804,D24W7W0275,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,101324,"D S R CO.,LTD.",D240700098,20,D24W07W7002,N,2024-07-12,3,9W91,산세,1,708,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,6,15,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-12,2,9,S58215,B470084804,D24W7W0275,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DZ,PK,SL,5.5,5.5,,101324,"D S R CO.,LTD.",D240700098,20,D24W07W7002,N,2024-07-12,3,9W91,산세,1,707,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-12,,2024-07-02,2024-07-03,2024-07-03,,2,1,6,15,A,A,8301,2024-07-05,8100,2024-07-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-08,D,2024-09-03,,,W
2024-07-27,2,9,S57874,B460104803,D24W6W0767,92,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-07-27,3,9W91,산세,1,710,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-07-27,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
